symbol,size,price,timestamp
MO,8,45.205,2019-10-21 10:36:54.273303931
ESTC,1,70.81,2019-10-21 15:32:30.021118670
NTNX,300,27.11,2019-10-21 12:10:24.017604183
BBD,100,8.105,2019-10-21 14:08:13.340020724
CBS,75,36.66,2019-10-21 10:36:36.097544635
PRSP,10,25.83,2019-10-21 11:45:14.536941896
YUMC,16,44.05,2019-10-21 12:14:02.354894793
KO,100,53.93,2019-10-21 11:54:14.289796469
BX,100,48.86,2019-10-21 09:30:50.843966000
WY,300,28.575,2019-10-21 10:39:46.796864393
GPOR,100,2.545,2019-10-21 14:24:43.946351123
RBC,3,73.95,2019-10-21 13:09:00.012399751
TWLO,100,107.53,2019-10-21 09:36:18.441565339
ANTM,100,253.55,2019-10-21 15:59:30.343964356
NVDA,4,194.03,2019-10-21 10:22:18.212590183
RWX,2,40.91,2019-10-21 11:50:42.657797688
NTGR,100,32.44,2019-10-21 09:53:02.610517562
GLOB,100,99.675,2019-10-21 10:26:16.049235613
AKR,52,29.275,2019-10-21 15:15:03.528783396
COMM,100,12.905,2019-10-21 15:23:27.908332659
JNJ,100,128.19,2019-10-21 13:25:45.751213539
PRAH,30,97.93,2019-10-21 13:56:25.962407084
AM,200,7.3,2019-10-21 13:27:34.650606837
TTS,100,3.27,2019-10-21 15:38:29.638559617
AVAL,100,7.495,2019-10-21 11:16:17.579982734
MU,30,44.32,2019-10-21 09:36:21.458383140
INFY,100,9.085,2019-10-21 09:36:59.882160026
WFC,4,50.315,2019-10-21 13:59:58.732844516
GUSH,100,2.585,2019-10-21 13:06:37.513929413
NIO,4700,1.605,2019-10-21 13:59:04.982102518
KLAC,1,163.91,2019-10-21 14:18:34.424508946
YNDX,600,32.755,2019-10-21 12:06:48.233266194
CBS,483,36.385,2019-10-21 13:38:50.467213856
BKR,200,21.94,2019-10-21 09:47:10.844753836
CDE,100,4.945,2019-10-21 10:35:10.596967922
EWQ,300,30.695,2019-10-21 14:16:48.433879514
VER,600,9.89,2019-10-21 13:47:10.795275193
IPOA,100,10.375,2019-10-21 14:49:50.076347659
LNG,18,63.08,2019-10-21 09:50:48.294408624
MTDR,5,12.3,2019-10-21 09:58:52.699824484
GPOR,100,2.535,2019-10-21 15:43:03.313998171
VSAT,100,71.62,2019-10-21 12:52:00.322609725
GNTX,300,27.625,2019-10-21 10:36:56.691719621
INFY,100,9.32,2019-10-21 15:55:54.876669119
WSM,50,71.43,2019-10-21 09:52:00.139013274
SLB,100,33.64,2019-10-21 15:15:06.221672746
USNA,1,69.66,2019-10-21 15:09:29.596513812
ADP,400,162.06,2019-10-21 11:57:25.612273305
IVV,100,301.185,2019-10-21 12:08:09.588155397
PAGP,100,20.105,2019-10-21 15:04:27.722472424
ALKS,100,18.45,2019-10-21 13:52:40.577837202
AM,91,7.41,2019-10-21 09:44:57.783697672
MDR,100,2.14,2019-10-21 11:24:12.044116757
PTON,100,22.44,2019-10-21 14:28:19.534351858
UBS,459,11.53,2019-10-21 15:59:40.722727236
IPG,100,20.63,2019-10-21 10:29:04.628188004
LK,699,19.985,2019-10-21 12:31:28.963809176
SNN,1,43.735,2019-10-21 13:40:04.202320467
BGNE,500,132.64,2019-10-21 09:50:46.427944680
ET,100,12.78,2019-10-21 10:09:46.045811588
BGS,89,16.295,2019-10-21 15:10:56.826440482
HBAN,100,14.375,2019-10-21 15:48:53.716014730
GBCI,100,42.02,2019-10-21 15:42:49.625548740
TU,100,36.635,2019-10-21 15:56:56.036425651
INFY,873,9.075,2019-10-21 11:52:57.509764927
CRON,100,8.495,2019-10-21 15:56:33.800074089
CTXS,100,103.5,2019-10-21 12:55:22.030225019
CS,79,12.505,2019-10-21 14:39:49.742800094
CNX,61,7.225,2019-10-21 15:59:50.050236585
CRZO,157,7.365,2019-10-21 15:17:03.484932704
JCI,17,42.39,2019-10-21 15:36:50.273754489
XRT,100,43.215,2019-10-21 10:35:33.228518094
UGP,800,4.7,2019-10-21 15:42:07.050587799
TWO,1000,13.585,2019-10-21 10:15:18.496938572
CLF,100,7.205,2019-10-21 09:40:31.723556151
GDV,10,20.36,2019-10-21 10:54:58.612337300
KMT,100,29.47,2019-10-21 12:18:08.197833712
MO,100,45.035,2019-10-21 10:25:03.268771065
CIT,100,45.89,2019-10-21 13:09:32.360801216
PLUG,4,3.045,2019-10-21 11:05:25.467252168
CBRL,1,161.31,2019-10-21 10:15:11.743486617
EA,1,95.16,2019-10-21 09:59:55.254220920
QCOM,2,78.3,2019-10-21 09:58:23.735637952
CZR,100,12.075,2019-10-21 15:28:49.483168573
SNCR,1,5.895,2019-10-21 14:48:23.813132198
YNDX,100,32.53,2019-10-21 10:40:52.068795768
SCS,100,18.305,2019-10-21 10:52:33.055180417
GDEN,500,13.66,2019-10-21 15:59:10.823590620
GE,1,8.925,2019-10-21 10:19:06.415454122
FOXA,100,32.5,2019-10-21 14:37:20.273261323
T,100,38.265,2019-10-21 15:47:57.455481143
ADI,1,110.84,2019-10-21 13:00:06.375374760
NEM,25,37.825,2019-10-21 11:47:38.780719081
ATH,100,41.355,2019-10-21 15:13:48.915867270
EMN,100,73.42,2019-10-21 10:50:42.761589553
NWSA,1,13.65,2019-10-21 13:22:37.238658584
TEVA,100,8.21,2019-10-21 14:00:42.458668619
ATH,37,41.74,2019-10-21 09:42:14.797391833
MKC,100,161.87,2019-10-21 11:52:52.532351192
SPG,100,153.04,2019-10-21 15:09:04.697703520
WBA,100,54.38,2019-10-21 13:34:20.980309481
ECA,500,4.05,2019-10-21 15:44:22.073306042
WFC,100,50.43,2019-10-21 11:50:42.729753347
WWE,6,68.51,2019-10-21 10:42:17.252356667
DBX,100,18.905,2019-10-21 15:55:45.314917638
EB,100,17.355,2019-10-21 10:25:04.309668770
MUFG,67,5.125,2019-10-21 10:50:32.133722343
TER,10,59.93,2019-10-21 12:05:38.441782484
BXMT,300,36.275,2019-10-21 10:02:59.866229105
MET,100,46.7,2019-10-21 15:32:37.195262610
GE,100,8.835,2019-10-21 13:43:19.997422671
JQC,1693,7.33,2019-10-21 10:24:14.275986436
TIF,400,89.755,2019-10-21 11:46:06.501841942
BIIB,3,223.365,2019-10-21 15:58:07.412724011
EVC,100,2.66,2019-10-21 09:50:30.314268853
KSU,100,146.935,2019-10-21 10:30:23.619488480
KMB,100,137.82,2019-10-21 13:56:03.972607642
UGAZ,300,12.605,2019-10-21 09:46:13.098852199
HPE,300,16.395,2019-10-21 11:33:59.986311806
SBUX,100,85.505,2019-10-21 15:28:07.629215986
VNO,1,63.205,2019-10-21 15:51:50.204139632
AME,100,88.39,2019-10-21 15:59:45.156481999
NVS,100,86.06,2019-10-21 12:35:11.846046280
NAKD,24,0.0408,2019-10-21 15:27:44.541351185
BBBY,24,13.095,2019-10-21 15:14:03.747062402
NSTG,74,21.52,2019-10-21 10:39:27.426884508
MOS,185,19.68,2019-10-21 11:05:59.097924432
STAR,7,13.01,2019-10-21 15:57:54.321102606
ROKU,150,133.88,2019-10-21 10:47:29.041734510
HIBB,100,22.87,2019-10-21 13:32:50.511361430
GRPN,100,2.995,2019-10-21 11:30:44.173596884
AIN,100,87.435,2019-10-21 12:04:38.880582176
S,100,6.395,2019-10-21 13:39:57.577631542
CNSL,100,3.525,2019-10-21 11:15:50.878438083
TEVA,100,8.035,2019-10-21 14:57:08.325683995
SPMD,1000,34.27,2019-10-21 09:35:16.582849968
CMCM,100,3.495,2019-10-21 11:05:01.141169225
SGEN,9500,99.78,2019-10-21 10:23:10.526807579
IVZ,4,16.235,2019-10-21 11:31:58.340677787
WFC,100,50.33,2019-10-21 10:06:09.598732717
DHX,1,3.655,2019-10-21 12:48:03.568951194
JCI,300,42.385,2019-10-21 15:45:30.096912022
JACK,5,84.85,2019-10-21 15:58:54.671732109
AE,1,29.825,2019-10-21 12:53:54.399260627
UBER,100,31.71,2019-10-21 11:54:55.248039844
AXP,100,118.995,2019-10-21 15:38:06.373803320
APH,100,100.36,2019-10-21 11:59:20.174118509
CHK,400,1.355,2019-10-21 15:54:59.871002058
EA,1,95.78,2019-10-21 15:52:43.209474803
SPY,100,299.67,2019-10-21 11:26:23.801952865
MDC,7,46.68,2019-10-21 09:59:16.713829010
NE,117,1.325,2019-10-21 15:59:30.012820651
INDA,100,33.935,2019-10-21 12:29:14.776892729
MRNA,43,15.385,2019-10-21 12:52:14.510428585
CSCO,300,47.39,2019-10-21 15:56:49.060684905
HLX,100,8.345,2019-10-21 15:59:26.592740047
JWN,100,35.79,2019-10-21 15:46:39.807094801
TGT,196,113.29,2019-10-21 10:19:39.347140949
LAD,100,135.405,2019-10-21 15:58:02.306445394
CNO,100,15.695,2019-10-21 15:57:45.272169865
MDR,100,2.25,2019-10-21 10:54:49.870309830
ENDP,169,4.645,2019-10-21 10:12:24.975084824
BYD,100,26.12,2019-10-21 09:55:08.311408629
JCP,100,0.9922,2019-10-21 10:40:39.738142303
INFY,100,9.3,2019-10-21 15:57:12.578454888
RF,10,16.09,2019-10-21 15:58:50.099258416
ROST,100,112.82,2019-10-21 09:35:44.297822705
LOPE,100,94.04,2019-10-21 11:57:36.291492611
WVE,2,21.61,2019-10-21 15:49:06.546326194
RBS,100,6.275,2019-10-21 12:08:48.061660906
AWI,100,100.23,2019-10-21 15:42:09.848156783
ZM,100,64.36,2019-10-21 10:12:18.632823699
ABT,20,82.17,2019-10-21 13:59:10.145037851
BLMN,100,18.365,2019-10-21 14:45:59.135397779
IRT,67,15.055,2019-10-21 15:54:43.844651095
MUR,100,18.96,2019-10-21 09:54:04.570404607
BMRN,100,68.92,2019-10-21 10:49:04.260191748
BABA,251,172.9,2019-10-21 10:02:55.380809788
HFC,3,55.325,2019-10-21 12:29:42.014682637
ON,100,19.475,2019-10-21 12:19:23.776763485
ENS,10,67.01,2019-10-21 11:08:01.249205252
EEM,100,42.3,2019-10-21 15:34:39.407647617
FCX,100,9.835,2019-10-21 15:56:58.150652430
DOV,200,103.3,2019-10-21 13:55:35.726649100
WORK,300,22.565,2019-10-21 11:22:47.226832194
CDE,100,4.91,2019-10-21 13:55:16.059994649
CNP,15,28.695,2019-10-21 11:22:35.731249844
NEM,21,37.895,2019-10-21 12:35:51.575806803
MAN,100,89.53,2019-10-21 15:15:02.728818742
LADR,100,17.53,2019-10-21 11:44:51.136376598
QTWO,1,71.73,2019-10-21 10:49:28.673064733
JPM,100,123.535,2019-10-21 15:57:30.308909680
MRKR,100,4.22,2019-10-21 15:44:52.358180583
HUYA,100,21.98,2019-10-21 15:21:04.398467391
ET,100,12.865,2019-10-21 15:08:37.430942415
EPC,1,33.21,2019-10-21 10:19:03.375344281
ECA,600,4.04,2019-10-21 15:11:27.204278586
LPSN,100,36.955,2019-10-21 10:44:55.757389769
GOLD,1,17.045,2019-10-21 10:59:21.170076446
FOMX,198,3.245,2019-10-21 15:53:13.859372656
JBLU,45,17.67,2019-10-21 10:52:08.135700612
HII,20,211.39,2019-10-21 14:04:19.063253920
DDOG,100,30.075,2019-10-21 15:07:34.877659125
PCG,100,7.955,2019-10-21 10:47:34.788314207
BHP,247,48.315,2019-10-21 11:36:11.366648036
XOP,500,20.635,2019-10-21 11:17:59.312632171
SYF,100,34.975,2019-10-21 11:24:57.062386271
MUR,100,19.025,2019-10-21 15:43:16.100258634
SNH,100,9.595,2019-10-21 15:37:15.695317075
DELL,100,49.985,2019-10-21 15:53:51.796873703
DIS,2,130.72,2019-10-21 13:00:27.429478229
AAPL,100,239.95,2019-10-21 09:45:00.463999917
IRTC,100,67.215,2019-10-21 15:36:42.804630514
TV,3,10.985,2019-10-21 10:14:45.889629497
XOM,100,68.735,2019-10-21 15:56:55.072838340
ONDK,100,3.705,2019-10-21 11:24:52.552629448
COG,9,18.255,2019-10-21 15:45:09.238156212
GE,100,9.055,2019-10-21 09:47:49.545835683
YPF,100,9.22,2019-10-21 15:10:21.001699659
EOG,100,66.995,2019-10-21 13:34:21.760800174
AEO,71,15.735,2019-10-21 10:02:10.711907358
GDXJ,100,36.295,2019-10-21 11:30:35.486446407
CAT,142,132.035,2019-10-21 10:53:52.019704050
MU,300,44.99,2019-10-21 11:19:47.110285141
AAPL,100,240.875,2019-10-21 14:01:18.833535477
AWK,10,121.68,2019-10-21 10:52:52.172778291
LJPC,100,8.49,2019-10-21 10:20:45.320511082
SCHW,3,40.88,2019-10-21 15:30:08.790529949
APH,100,100.39,2019-10-21 15:54:32.579253425
XLI,370,77.445,2019-10-21 09:43:46.282906375
ANTM,1,253.895,2019-10-21 15:39:26.162276494
BRBR,100,17.2,2019-10-21 13:42:53.123999458
ALV,100,81.14,2019-10-21 14:14:46.123678480
ROKU,32,133.69,2019-10-21 12:10:48.747776552
CDEV,800,3.205,2019-10-21 13:38:27.052579652
KRE,200,54.08,2019-10-21 11:31:05.816282463
BKH,14,78.79,2019-10-21 10:00:24.481224729
COUP,2,127.64,2019-10-21 10:44:53.674571040
ETP-D,100,25.175,2019-10-21 14:37:18.729772177
IQ,200,16.605,2019-10-21 10:09:36.317412471
SIBN,100,16.22,2019-10-21 13:08:27.411400425
POL,100,31.615,2019-10-21 15:34:28.382144521
SAVE,100,38.07,2019-10-21 15:25:27.744662920
GLNG,5,14.765,2019-10-21 09:59:48.105195352
MNSB,1,20.745,2019-10-21 14:36:13.602567951
EDU,100,116.4,2019-10-21 15:49:46.149623306
XLV,100,91.795,2019-10-21 15:43:41.126235480
DIS,1,131.065,2019-10-21 10:49:26.035690781
GRMN,100,87.14,2019-10-21 11:07:32.466103843
GIL,100,26.98,2019-10-21 15:54:27.978732119
MERC,100,11.815,2019-10-21 12:46:23.336974166
NFLX,2,276.82,2019-10-21 15:05:19.574092099
MU,1,44.975,2019-10-21 12:30:36.969146641
TVTY,37,16.27,2019-10-21 11:30:24.360387673
BBD,48,8.195,2019-10-21 15:39:01.521362971
KEM,100,22.94,2019-10-21 15:48:10.459861985
DPLO,300,5.18,2019-10-21 10:01:15.370381915
TDOC,100,69.56,2019-10-21 13:12:51.139870111
LUV,75,53.37,2019-10-21 09:49:28.590891194
GPRO,700,3.655,2019-10-21 15:07:24.233719514
SD,30,4.325,2019-10-21 09:57:03.839414397
REZI,100,15.08,2019-10-21 12:29:59.888533696
VIAB,22,22.21,2019-10-21 09:40:14.363758373
NKE,100,95.57,2019-10-21 11:23:50.497597713
SPGI,100,249.855,2019-10-21 12:28:10.538182924
MPW,100,20.12,2019-10-21 14:02:45.455658739
IP,4,42.595,2019-10-21 11:55:07.841988012
CNHI,200,10.945,2019-10-21 09:59:49.156647256
AM,100,7.3,2019-10-21 13:00:21.328203527
PBCT,100,16.49,2019-10-21 12:02:24.008477817
AGI,100,5.015,2019-10-21 15:43:53.953475603
TNET,10,59.945,2019-10-21 12:50:00.701422848
JD,200,30.895,2019-10-21 13:28:42.002305071
SYF,200,35.025,2019-10-21 15:59:07.596411410
FOX,100,31.715,2019-10-21 12:06:45.604356671
WORK,300,22.575,2019-10-21 11:22:40.792431602
XRT,100,43.215,2019-10-21 11:33:48.491466573
CRNC,100,16.04,2019-10-21 13:15:26.926482403
PHYS,100,11.945,2019-10-21 14:22:28.931625336
TLH,300,146.515,2019-10-21 12:20:55.303101866
ALXN,100,101.12,2019-10-21 13:04:30.171918085
THC,1,24.375,2019-10-21 10:08:01.558868140
INFY,1000,9.045,2019-10-21 11:15:31.860800821
PAGS,2,38.835,2019-10-21 14:37:38.354660044
O,1,79.63,2019-10-21 11:29:16.389120593
MPC,92,64.965,2019-10-21 15:39:04.888334436
CDEV,100,3.225,2019-10-21 11:15:39.144167071
ZION,89,45.41,2019-10-21 12:43:15.527228932
ENDP,200,4.765,2019-10-21 09:39:10.221173299
CVET,100,10.22,2019-10-21 14:18:36.582197842
EFC,98,18.315,2019-10-21 15:33:13.065574063
CFX,1,30.535,2019-10-21 14:28:16.284528237
PANW,100,211.29,2019-10-21 10:33:03.531908359
TRU,100,82.465,2019-10-21 14:24:51.846579700
FB,12,189.6,2019-10-21 15:48:57.258284579
EEM,200,42.26,2019-10-21 14:58:34.169941415
DIS,100,131.055,2019-10-21 11:07:44.584960739
HAL,100,19.41,2019-10-21 10:09:06.608479404
SHOO,100,36.195,2019-10-21 14:01:04.353641776
SQM,100,27.6,2019-10-21 15:44:16.958037302
GWX,100,30.39,2019-10-21 12:36:15.444293869
WORK,152,22.03,2019-10-21 10:04:48.235980585
VLO,100,93.195,2019-10-21 15:49:09.806709664
GTYH,100,4.95,2019-10-21 15:41:42.618375934
NFLX,200,275.375,2019-10-21 09:33:49.316801777
TCPC,85,13.56,2019-10-21 09:45:03.974996393
KAR,1,25.18,2019-10-21 10:51:02.108094970
KMT,100,29.525,2019-10-21 15:07:30.658976076
PETQ,100,25.51,2019-10-21 12:15:19.460088859
GPRE,100,11.025,2019-10-21 12:49:45.261518377
CSCO,300,47.37,2019-10-21 15:57:28.491855674
TJX,100,59.895,2019-10-21 15:17:26.869615106
LUV,19,53.29,2019-10-21 15:00:11.148138555
EWQ,200,30.685,2019-10-21 15:27:25.337032744
IEFA,100,62.615,2019-10-21 10:46:53.866748723
ENBL,175,10.81,2019-10-21 15:25:40.528959855
APO,300,39.99,2019-10-21 15:57:03.282567647
MSFT,100,138.105,2019-10-21 15:03:56.528560127
ECA,300,4.05,2019-10-21 15:58:44.435174853
TWLO,1,105.57,2019-10-21 10:18:30.744934295
MRK,100,84.525,2019-10-21 13:02:24.873135251
TROW,105,110.695,2019-10-21 13:08:32.308619251
OAS,10,2.905,2019-10-21 12:24:01.594344127
CPRT,100,83.98,2019-10-21 11:37:14.504820065
WORK,200,22.595,2019-10-21 15:54:11.274150899
PFE,100,36.48,2019-10-21 15:36:59.204476274
WU,1,24.32,2019-10-21 15:26:04.147365172
AMRC,100,14.89,2019-10-21 15:29:03.520625395
SYKE,2,30.56,2019-10-21 11:30:29.164596695
TWOU,20,17.01,2019-10-21 15:55:00.509121831
IQV,12,142.59,2019-10-21 11:34:10.134931743
IJT,100,182.06,2019-10-21 10:40:05.844912449
GTLS,100,56.55,2019-10-21 15:57:06.385264383
QCOM,100,79.005,2019-10-21 15:59:45.280527768
TNDM,100,63.49,2019-10-21 14:20:21.431332220
EXC,100,44.7,2019-10-21 13:30:46.971682964
TLRD,1,4.645,2019-10-21 12:03:30.939031280
BJ,3,25.225,2019-10-21 10:37:00.807239596
AFL,300,52.915,2019-10-21 15:32:10.878935621
CNR,100,6.47,2019-10-21 14:29:14.238878950
AGR,100,50.59,2019-10-21 12:39:03.363331606
WDR,1,15.635,2019-10-21 15:58:32.260689905
SPGI,1,251.205,2019-10-21 15:54:01.124170918
FIS,100,128.58,2019-10-21 12:41:02.006604804
TWO,100,13.55,2019-10-21 09:48:49.169780155
FIXX,100,13.71,2019-10-21 12:34:43.347618789
LRCX,2,238.09,2019-10-21 14:39:46.466697242
ROST,100,110.855,2019-10-21 11:23:16.355266899
TWTR,13,39.95,2019-10-21 14:47:28.936368148
SKT,100,16.635,2019-10-21 11:42:29.307947049
KMI,100,20.145,2019-10-21 15:57:21.873591637
DAL,1,54.545,2019-10-21 14:51:14.572064311
KEYS,71,101.35,2019-10-21 11:28:36.332289757
LQD,100,126.865,2019-10-21 13:06:47.245350366
SGEN,100,100.035,2019-10-21 09:57:37.841116177
ITUB,5,8.17,2019-10-21 11:28:20.453465712
FTV,4,71.98,2019-10-21 15:58:30.967777961
HIW,100,44.135,2019-10-21 14:52:03.653309031
TLRD,2,4.51,2019-10-21 15:54:19.637917020
HAS,100,120.26,2019-10-21 15:55:32.107309230
NI,4,28.05,2019-10-21 09:59:24.250779555
KMX,200,96.075,2019-10-21 15:58:27.649217233
YNDX,200,32.3,2019-10-21 11:46:46.656088312
BRFS,100,8.85,2019-10-21 12:17:32.138243206
MPW,100,20.165,2019-10-21 10:20:58.080997195
JHG,1,22.7,2019-10-21 13:14:49.224517662
SNAP,32,14.525,2019-10-21 14:30:57.233992957
DVA,100,59.27,2019-10-21 11:22:26.439156535
WFC,726,50.275,2019-10-21 10:46:42.406165147
WM,100,117.4,2019-10-21 14:51:19.807289666
FN,100,54.4,2019-10-21 10:34:30.622988810
WTTR,500,7.51,2019-10-21 14:54:43.890322869
AEO,100,15.625,2019-10-21 10:13:26.530696739
MRK,6,84.655,2019-10-21 13:56:07.670076988
CBRL,1,159.82,2019-10-21 14:48:42.848261422
R,1,52.735,2019-10-21 15:48:04.563725095
CYBR,100,100.67,2019-10-21 15:37:35.708347479
MCD,100,209.63,2019-10-21 11:43:16.439219872
BX,100,49.445,2019-10-21 14:09:52.454993078
TDW,100,15.78,2019-10-21 13:55:06.490935555
COUP,1,126.805,2019-10-21 11:19:44.957930430
STC,100,39.48,2019-10-21 11:08:01.374010559
CVX,4,116.46,2019-10-21 15:35:27.236209232
LXP,2100,10.75,2019-10-21 13:12:42.730758356
INFY,200,9.25,2019-10-21 15:37:38.735046925
CTVA,14,25.96,2019-10-21 10:59:57.339475494
EWBC,100,42.365,2019-10-21 14:32:31.988342130
VYGR,30,15.155,2019-10-21 10:42:02.214511166
SPY,1,299.625,2019-10-21 13:55:01.086671222
HUYA,300,21.76,2019-10-21 09:44:41.563967888
T,100,38.485,2019-10-21 10:44:56.496983986
CVNA,100,76.7,2019-10-21 14:02:25.668566096
VICR,100,32.5,2019-10-21 15:54:31.984476490
SCHE,200,25.94,2019-10-21 12:06:28.326156177
PCAR,100,73.015,2019-10-21 15:58:58.471894883
EXC,100,44.67,2019-10-21 15:18:11.348552200
COST,1,301.99,2019-10-21 10:52:22.180664939
LRAD,360,3.45,2019-10-21 13:25:08.017606441
NSC,100,186.14,2019-10-21 15:59:51.027840726
PPC,100,28.425,2019-10-21 11:17:06.229532751
EGHT,92,18.87,2019-10-21 09:49:11.779771091
BIMI,100,7.06,2019-10-21 10:28:57.565776991
FOMX,400,3.125,2019-10-21 10:09:04.144288155
BA,72,329.94,2019-10-21 10:24:39.814337263
OKTA,25,99.44,2019-10-21 10:41:58.306213919
CRNC,100,15.725,2019-10-21 15:24:22.249143270
PFG,100,56.61,2019-10-21 12:19:37.625835033
HBI,100,15.615,2019-10-21 12:26:48.209591133
REPH,300,12.165,2019-10-21 10:04:10.220475181
MRNA,100,15.49,2019-10-21 15:58:32.815294949
HST,100,16.755,2019-10-21 14:16:02.691934525
PTON,100,22.27,2019-10-21 11:20:09.619622423
BBDC,100,10.225,2019-10-21 13:21:29.775288784
NUE,100,52.375,2019-10-21 12:31:00.566404238
MTZ,50,67.99,2019-10-21 15:37:09.572243600
CRM,100,144.69,2019-10-21 10:46:44.904210405
OLLI,100,62.175,2019-10-21 11:23:42.525746716
KRA,100,22.25,2019-10-21 10:32:31.593050853
TIVO,4,7.84,2019-10-21 10:36:31.176625672
L,3,51.28,2019-10-21 12:32:14.803978477
HGV,299,34.65,2019-10-21 10:15:14.178943357
PPC,22,28.4,2019-10-21 15:57:12.851436822
TXN,100,130.77,2019-10-21 15:51:01.399548556
MSFT,100,137.88,2019-10-21 11:17:34.273025653
ABEV,100,4.53,2019-10-21 12:50:13.634478991
ZAGG,100,6.385,2019-10-21 15:58:05.033813239
PTON,100,22.565,2019-10-21 11:10:37.444267021
PD,100,24.28,2019-10-21 11:36:11.661581923
YNDX,21,33.11,2019-10-21 14:22:56.808513923
HTLD,4,22.09,2019-10-21 14:39:24.286058432
BRK.B,97,210.56,2019-10-21 10:39:00.676542573
APHA,100,4.57,2019-10-21 10:38:42.807235915
EWW,200,44.76,2019-10-21 14:19:38.462069108
PH,100,183.785,2019-10-21 11:30:26.831508224
AMCX,100,47.85,2019-10-21 10:13:28.908855546
XOM,100,68.65,2019-10-21 15:48:23.735574492
OSUR,1,8.15,2019-10-21 13:10:45.220260448
XLY,8,122.275,2019-10-21 13:59:00.803088785
KGC,200,4.645,2019-10-21 09:54:38.364815282
CMCSA,200,45.975,2019-10-21 15:08:11.505642111
JBLU,100,17.59,2019-10-21 12:06:16.781865131
IPOA,2300,10.36,2019-10-21 13:16:45.619810411
EQIX,100,576.205,2019-10-21 15:23:05.687415792
SIG,1,15.025,2019-10-21 10:05:48.527549401
ANDE,15,18.11,2019-10-21 11:58:46.016261320
CAH,1,50.33,2019-10-21 15:40:56.157180642
RIG,1200,4.5,2019-10-21 10:20:34.900680651
JCI,2,42.685,2019-10-21 14:01:07.696449118
SLV,400,16.44,2019-10-21 12:00:34.735640787
INFY,2100,9.245,2019-10-21 12:10:37.225199072
INFY,100,9.22,2019-10-21 14:16:56.088193064
SBUX,1,85.725,2019-10-21 13:13:31.603101237
INFY,300,9.04,2019-10-21 11:13:25.192731026
ALDR,100,19.025,2019-10-21 15:40:08.461881496
MFGP,100,13.245,2019-10-21 11:39:27.214169564
VT,600,76.045,2019-10-21 11:07:26.367625988
PLUG,100,3.0,2019-10-21 11:58:34.362825959
PEBO,200,32.39,2019-10-21 12:42:18.506300374
HAL,80,19.76,2019-10-21 11:34:25.257990356
IEMG,150,50.7,2019-10-21 11:09:15.885968592
SNAP,100,14.555,2019-10-21 14:45:19.989565015
VZ,1,60.8,2019-10-21 14:39:56.501843486
MTG,80,13.72,2019-10-21 14:58:35.392856384
HPE,47,15.985,2019-10-21 15:58:29.306591872
AYX,100,94.29,2019-10-21 10:43:03.303485757
BKD,193,8.665,2019-10-21 09:41:59.920217841
AAPL,99,240.69,2019-10-21 13:27:30.803501966
QRTEA,100,9.74,2019-10-21 10:58:55.240795796
AVTR,100,14.015,2019-10-21 15:38:51.115047604
QUAD,100,10.275,2019-10-21 10:28:04.586224417
ETSY,100,58.065,2019-10-21 10:45:50.212414737
FRO,100,10.505,2019-10-21 14:14:32.459719028
CLF,100,6.98,2019-10-21 10:17:01.751850341
POL,100,31.675,2019-10-21 14:44:16.634591943
AES,368,16.37,2019-10-21 10:04:27.723913212
UVXY,100,21.475,2019-10-21 09:58:43.575134068
HAL,300,19.48,2019-10-21 09:46:22.506060455
TLYS,200,10.405,2019-10-21 14:58:12.338122219
CVLT,100,45.865,2019-10-21 10:19:01.234965779
VNO,1,62.88,2019-10-21 11:56:53.367501951
OSK,100,77.7,2019-10-21 09:47:45.659158601
WNS,100,62.49,2019-10-21 15:50:58.566887731
MYOK,5,56.98,2019-10-21 15:26:03.912508086
VWO,300,41.525,2019-10-21 10:57:22.755489453
CZR,100,12.065,2019-10-21 12:24:02.295458600
DRH,100,10.065,2019-10-21 11:51:33.598037371
MET,100,46.675,2019-10-21 10:40:53.007905177
BKLN,1200,22.495,2019-10-21 12:19:46.299475756
IGT,100,13.595,2019-10-21 09:49:10.957163149
ALC,100,58.56,2019-10-21 15:38:23.119682252
RRC,200,3.765,2019-10-21 13:11:23.694824626
EOG,14,67.51,2019-10-21 15:53:46.935379385
XLV,100,91.885,2019-10-21 14:22:39.352400267
PGR,100,69.925,2019-10-21 15:02:08.442293686
XLI,100,77.405,2019-10-21 15:52:24.978623900
TEAM,100,116.215,2019-10-21 11:26:15.768661142
CERN,100,67.96,2019-10-21 13:58:26.254933899
BKI,100,62.38,2019-10-21 13:51:40.153916492
IAG,100,3.395,2019-10-21 14:13:06.848600703
BABA,100,171.71,2019-10-21 10:52:52.866100727
PGR,100,69.755,2019-10-21 13:31:06.010441593
TK,9,4.235,2019-10-21 12:21:09.508461147
CDEV,100,3.205,2019-10-21 13:04:16.062478981
CZR,1400,12.075,2019-10-21 15:29:55.834743392
RF,100,16.08,2019-10-21 15:59:08.797275745
