pl_name,hostname,disc_year,radius,temperature,mass,ra,dec,habitable
Kepler-84 f,Kepler-84,2014,2.2,,,298.2520208,40.4960842,FALSE
Kepler-840 b,Kepler-840,2016,17.07,,,296.5073737,49.4572313,FALSE
Kepler-841 b,Kepler-841,2016,5.23,,,284.2513637,48.8095962,FALSE
Kepler-842 b,Kepler-842,2016,1.6,,,292.3285976,49.6535171,FALSE
Kepler-843 b,Kepler-843,2016,2.59,,,296.3219786,48.9714373,FALSE
Kepler-844 b,Kepler-844,2016,1.68,,,287.8578541,48.7739646,FALSE
Kepler-845 b,Kepler-845,2016,2.04,,,290.9576363,49.2037262,FALSE
Kepler-846 b,Kepler-846,2016,2.48,,,287.0570731,49.0460112,FALSE
Kepler-847 b,Kepler-847,2016,1.18,,,283.5048144,49.4509371,FALSE
Kepler-848 b,Kepler-848,2016,1.7,,,293.2882949,48.8116114,FALSE
Kepler-849 b,Kepler-849,2016,7.14,,,290.8517961,48.5213243,FALSE
Kepler-85 b,Kepler-85,2012,1.97,,,290.9734395,45.2902761,FALSE
Kepler-85 c,Kepler-85,2012,2.18,,,290.9734395,45.2902761,FALSE
Kepler-85 d,Kepler-85,2014,1.2,,,290.9734395,45.2902761,FALSE
Kepler-85 e,Kepler-85,2014,1.27,,,290.9734395,45.2902761,FALSE
Kepler-850 b,Kepler-850,2016,1.78,,,293.0844515,48.5753645,FALSE
Kepler-851 b,Kepler-851,2016,1.68,,,294.6802199,49.1401106,FALSE
Kepler-852 b,Kepler-852,2016,2.54,,,297.3915863,48.5606875,FALSE
Kepler-853 b,Kepler-853,2016,1.69,,,283.936781,49.1102748,FALSE
Kepler-854 b,Kepler-854,2016,16.72,,,293.351268,43.1346404,FALSE
Kepler-855 b,Kepler-855,2016,8.35,,,295.0949565,43.537565,FALSE
Kepler-856 b,Kepler-856,2016,9.3,,,289.6038379,46.3149097,FALSE
Kepler-857 b,Kepler-857,2016,6.8,,,294.6323978,43.4004526,FALSE
Kepler-858 b,Kepler-858,2016,4.87,,,288.8488552,51.2090375,FALSE
Kepler-859 b,Kepler-859,2016,3.09,,,286.7418337,43.1901197,FALSE
Kepler-860 b,Kepler-860,2016,3.24,,,295.5772681,46.2547028,FALSE
Kepler-861 b,Kepler-861,2016,2.28,,,292.3539624,46.2262465,FALSE
Kepler-862 b,Kepler-862,2016,2.21,,,297.7792466,46.4926688,FALSE
Kepler-863 b,Kepler-863,2016,2.9,,,297.6644677,43.2489903,FALSE
Kepler-864 b,Kepler-864,2016,2.4,,,285.0570943,46.3206074,FALSE
Kepler-865 b,Kepler-865,2016,2.49,,,297.7242257,43.5272796,FALSE
Kepler-866 b,Kepler-866,2016,1.63,,,290.1222112,43.085407,FALSE
Kepler-867 b,Kepler-867,2016,4.64,,,287.2852554,51.2499499,FALSE
Kepler-868 b,Kepler-868,2016,2.05,,,282.3635315,46.6752384,FALSE
Kepler-869 b,Kepler-869,2016,3.61,,,289.4245955,50.9941198,FALSE
Kepler-87 b,Kepler-87,2013,13.49,478,324.2,297.9168433,46.9651146,FALSE
Kepler-87 c,Kepler-87,2013,6.14,403,6.4,297.9168433,46.9651146,FALSE
Kepler-870 b,Kepler-870,2016,2.78,,,295.4025625,50.4785992,FALSE
Kepler-871 b,Kepler-871,2016,3.74,,,294.5270634,43.3681317,FALSE
Kepler-872 b,Kepler-872,2016,1.99,,,295.4174725,43.6056117,FALSE
Kepler-873 b,Kepler-873,2016,3.75,,,296.4031319,51.2712773,FALSE
Kepler-874 b,Kepler-874,2016,3.94,,,294.9568477,43.0142991,FALSE
Kepler-875 b,Kepler-875,2016,2.9,,,297.3012497,43.1418313,FALSE
Kepler-876 b,Kepler-876,2016,1.43,,,283.4781717,43.3837235,FALSE
Kepler-877 b,Kepler-877,2016,2.12,,,289.8591023,46.5227429,FALSE
Kepler-878 b,Kepler-878,2016,1.93,,,285.2962562,46.6034497,FALSE
Kepler-879 b,Kepler-879,2016,2.57,,,295.8065515,50.9097521,FALSE
Kepler-88 d,KOI-142,2020,,,965.147,291.1481028,40.669413,FALSE
Kepler-880 b,Kepler-880,2016,2.66,,,281.9712347,43.6727839,FALSE
Kepler-881 b,Kepler-881,2016,1.78,,,288.9925529,46.6706513,FALSE
Kepler-882 b,Kepler-882,2016,1.23,,,294.6500256,43.3356106,FALSE
Kepler-883 b,Kepler-883,2016,1.78,,,286.433726,50.3002266,FALSE
Kepler-884 b,Kepler-884,2016,1.23,,,292.5844328,49.9232012,FALSE
Kepler-885 b,Kepler-885,2016,2.5,,,288.6615682,49.7371538,FALSE
Kepler-886 b,Kepler-886,2016,1.52,,,286.2717162,43.5952037,FALSE
Kepler-887 b,Kepler-887,2016,1.84,,,290.0907893,39.8169085,FALSE
Kepler-887 c,Kepler-887,2016,1.13,,,290.0907893,39.8169085,FALSE
Kepler-888 b,Kepler-888,2016,1.76,,,295.5212866,49.7386804,FALSE
Kepler-889 b,Kepler-889,2016,1.09,,,291.467454,50.7595597,FALSE
Kepler-890 b,Kepler-890,2016,8.89,,,288.435718,43.7634712,FALSE
Kepler-891 b,Kepler-891,2016,6.41,,,291.0837644,40.3552252,FALSE
Kepler-892 b,Kepler-892,2016,2.81,,,283.1296399,43.8880983,FALSE
Kepler-893 b,Kepler-893,2016,3.03,,,284.9630591,43.9130282,FALSE
Kepler-894 b,Kepler-894,2016,2.78,,,288.7340513,46.939363,FALSE
Kepler-895 b,Kepler-895,2016,1.54,,,289.2906978,51.4089936,FALSE
Kepler-896 b,Kepler-896,2016,2.53,,,282.4391402,43.7344291,FALSE
Kepler-897 b,Kepler-897,2016,2.39,,,290.5867992,51.6957731,FALSE
Kepler-898 b,Kepler-898,2016,1.49,,,286.5854116,46.8708877,FALSE
Kepler-899 b,Kepler-899,2016,2.68,,,297.4825612,40.6807412,FALSE
Kepler-9 b,Kepler-9,2010,8.29,,43.4,285.5739904,38.4008192,FALSE
Kepler-9 c,Kepler-9,2010,8.08,,29.9,285.5739904,38.4008192,FALSE
Kepler-9 d,Kepler-9,2010,1.64,2026,,285.5739904,38.4008192,FALSE
Kepler-90 i,KOI-351,2017,1.32,709,,284.4334642,49.3051239,FALSE
Kepler-900 b,Kepler-900,2016,2.08,,,296.177272,46.9989635,FALSE
Kepler-901 b,Kepler-901,2016,1.37,,,291.1528056,40.8876814,FALSE
Kepler-902 b,Kepler-902,2016,2.54,,,289.7317067,46.953875,FALSE
Kepler-903 b,Kepler-903,2016,2.01,,,288.7710137,40.6641771,FALSE
Kepler-903 c,Kepler-903,2016,2.53,,,288.7710137,40.6641771,FALSE
Kepler-904 b,Kepler-904,2016,1.77,,,288.8229001,40.38901,FALSE
Kepler-905 b,Kepler-905,2016,1.41,,,290.0511468,46.7134077,FALSE
Kepler-906 b,Kepler-906,2016,2.11,,,291.4055614,40.1254254,FALSE
Kepler-907 b,Kepler-907,2016,1.2,,,285.4764959,41.6326615,FALSE
Kepler-908 b,Kepler-908,2016,1.22,,,295.3225434,39.3764624,FALSE
Kepler-909 b,Kepler-909,2016,1.47,,,289.5063796,45.3709728,FALSE
Kepler-91 b,Kepler-91,2013,15.323,2040,257.4423,285.6729033,44.1167513,FALSE
Kepler-910 b,Kepler-910,2016,0.82,,,296.0472937,42.7429414,FALSE
Kepler-911 b,Kepler-911,2016,2.6,,,298.5891948,40.7506921,FALSE
Kepler-912 b,Kepler-912,2016,2.8,,,298.1111779,41.758324,FALSE
Kepler-913 b,Kepler-913,2016,2.06,,,297.5830564,41.9523531,FALSE
Kepler-914 b,Kepler-914,2016,1.38,,,290.4120774,44.8993227,FALSE
Kepler-915 b,Kepler-915,2016,1.5,,,290.5921293,45.7372184,FALSE
Kepler-916 b,Kepler-916,2016,1.76,,,290.9833818,45.9733334,FALSE
Kepler-917 b,Kepler-917,2016,1.91,,,299.0512562,47.9492677,FALSE
Kepler-918 b,Kepler-918,2016,1.74,,,298.2007268,48.2677925,FALSE
Kepler-919 b,Kepler-919,2016,2.25,,,298.1147862,48.4943834,FALSE
Kepler-92 b,Kepler-92,2013,3.51,,64.3,289.0860607,41.5630224,FALSE
Kepler-92 c,Kepler-92,2013,2.6,,6.1,289.0860607,41.5630224,FALSE
Kepler-92 d,Kepler-92,2015,2.067,,,289.0860607,41.5630224,FALSE
Kepler-920 b,Kepler-920,2016,2.42,,,284.2969363,49.1585983,FALSE
Kepler-920 c,Kepler-920,2016,3.8,,,284.2969363,49.1585983,FALSE
Kepler-921 b,Kepler-921,2016,2.87,,,284.6162253,49.1907438,FALSE
Kepler-922 b,Kepler-922,2016,1.42,,,284.7316084,49.533149,FALSE
Kepler-923 b,Kepler-923,2016,1.38,,,294.1710831,40.0551372,FALSE
Kepler-924 b,Kepler-924,2016,3.07,,,290.6685136,40.3977086,FALSE
Kepler-925 b,Kepler-925,2016,2.34,,,290.1065581,40.4906242,FALSE
Kepler-926 b,Kepler-926,2016,2.31,,,289.6793396,40.7004265,FALSE
Kepler-927 b,Kepler-927,2016,1.72,,,289.3834807,41.3926651,FALSE
Kepler-928 b,Kepler-928,2016,1.59,,,289.920676,41.5427758,FALSE
Kepler-929 b,Kepler-929,2016,1.11,,,298.4811022,41.6152603,FALSE
Kepler-93 b,Kepler-93,2014,1.569,,4.54426,291.4181275,38.6723124,FALSE
Kepler-93 c,Kepler-93,2014,,,954,291.4181275,38.6723124,FALSE
Kepler-930 b,Kepler-930,2016,2.13,,,298.3144494,42.2473698,FALSE
Kepler-931 b,Kepler-931,2016,1.33,,,297.1326937,42.7682885,FALSE
Kepler-932 b,Kepler-932,2016,1.37,,,296.9520797,43.2720233,FALSE
Kepler-933 b,Kepler-933,2016,2.46,,,289.5685257,43.5385438,FALSE
Kepler-934 b,Kepler-934,2016,2.09,,,290.2884494,43.7552623,FALSE
Kepler-935 b,Kepler-935,2016,1.35,,,295.0217193,46.6192011,FALSE
Kepler-936 b,Kepler-936,2016,1.45,,,293.5777958,46.7362953,FALSE
Kepler-937 b,Kepler-937,2016,3.72,,,294.1688142,46.7146161,FALSE
Kepler-937 c,Kepler-937,2016,2.67,,,294.1688142,46.7146161,FALSE
Kepler-938 b,Kepler-938,2016,2.22,,,294.7890593,46.9839352,FALSE
Kepler-939 b,Kepler-939,2016,1.75,,,293.8656181,47.0268148,FALSE
Kepler-94 b,Kepler-94,2014,3.51,,10.84,281.1947316,47.4972606,FALSE
Kepler-94 c,Kepler-94,2014,,,3126,281.1947316,47.4972606,FALSE
Kepler-940 b,Kepler-940,2016,3.34,,,294.2413053,47.2759642,FALSE
Kepler-941 b,Kepler-941,2016,3.08,,,294.3262617,47.2175461,FALSE
Kepler-942 b,Kepler-942,2016,2.13,,,294.9550809,44.1499518,FALSE
Kepler-943 b,Kepler-943,2016,5.93,,,284.2739322,41.5349809,FALSE
Kepler-944 b,Kepler-944,2016,2.63,,,293.6012911,42.379791,FALSE
Kepler-945 b,Kepler-945,2016,2.63,,,291.2697354,42.0960305,FALSE
Kepler-946 b,Kepler-946,2016,1.93,,,300.9295551,44.028671,FALSE
Kepler-947 b,Kepler-947,2016,2.28,,,294.3667312,42.2526408,FALSE
Kepler-948 b,Kepler-948,2016,1.85,,,293.3002774,41.5233244,FALSE
Kepler-949 b,Kepler-949,2016,2.91,,,298.6079128,46.45366,FALSE
Kepler-95 b,Kepler-95,2014,3.42,,13,284.4824281,44.397891,FALSE
Kepler-950 b,Kepler-950,2016,8.98,,,287.9565768,41.1302834,FALSE
Kepler-951 b,Kepler-951,2016,5.59,,,287.7375794,38.1146488,FALSE
Kepler-952 b,Kepler-952,2016,7.65,,,285.3718781,41.9938697,FALSE
Kepler-953 b,Kepler-953,2016,4.21,,,288.9716297,44.6246451,FALSE
Kepler-953 c,Kepler-953,2016,1.19,,,288.9716297,44.6246451,FALSE
Kepler-954 b,Kepler-954,2016,2.32,,,295.8594318,47.9396001,FALSE
Kepler-955 b,Kepler-955,2016,3.13,,,288.4714969,40.2698157,FALSE
Kepler-956 b,Kepler-956,2016,3,,,292.5308289,49.0616555,FALSE
Kepler-957 b,Kepler-957,2016,5.5,,,290.1563633,48.818971,FALSE
Kepler-958 b,Kepler-958,2016,2.06,,,287.2566578,46.0667247,FALSE
Kepler-959 b,Kepler-959,2016,4.38,,,292.171185,40.8113849,FALSE
Kepler-96 b,Kepler-96,2014,2.67,,8.46,297.0698263,40.5252039,FALSE
Kepler-960 b,Kepler-960,2016,2.29,,,281.4572217,46.7465538,FALSE
Kepler-961 b,Kepler-961,2016,2.55,,,282.0354942,43.6312491,FALSE
Kepler-962 b,Kepler-962,2016,1.97,,,295.3131906,46.2375024,FALSE
Kepler-963 b,Kepler-963,2016,2.66,,,296.7529742,45.0411049,FALSE
Kepler-964 b,Kepler-964,2016,2.12,,,295.300065,40.5565792,FALSE
Kepler-965 b,Kepler-965,2016,3.38,,,298.5153169,41.8912305,FALSE
Kepler-966 b,Kepler-966,2016,4.13,,,297.270576,50.1218365,FALSE
Kepler-967 b,Kepler-967,2016,2.35,,,286.5580128,38.4052418,FALSE
Kepler-967 c,Kepler-967,2016,3.65,,,286.5580128,38.4052418,FALSE
Kepler-968 b,Kepler-968,2016,2,,,285.6025889,50.1120401,FALSE
Kepler-968 c,Kepler-968,2016,1.69,,,285.6025889,50.1120401,FALSE
Kepler-969 b,Kepler-969,2016,2.07,,,288.3724989,47.9335642,FALSE
Kepler-969 c,Kepler-969,2016,0.99,,,288.3724989,47.9335642,FALSE
Kepler-97 b,Kepler-97,2014,1.48,,3.51,287.3265292,48.6733443,FALSE
Kepler-97 c,Kepler-97,2014,,,344,287.3265292,48.6733443,FALSE
Kepler-970 b,Kepler-970,2016,2.77,,,289.6252192,40.7087351,FALSE
Kepler-971 b,Kepler-971,2016,2.13,,,284.0945699,41.1828131,FALSE
Kepler-972 b,Kepler-972,2016,4.65,,,295.828679,43.4254371,FALSE
Kepler-973 b,Kepler-973,2016,1.96,,,290.1653203,49.9238126,FALSE
Kepler-974 b,Kepler-974,2016,1.57,,,285.0131082,40.2209547,FALSE
Kepler-975 b,Kepler-975,2016,1.48,,,290.54851,38.4952415,FALSE
Kepler-976 b,Kepler-976,2016,3.96,,,289.8696232,46.7296855,FALSE
Kepler-977 b,Kepler-977,2016,2.62,,,291.5161959,42.2480736,FALSE
Kepler-978 b,Kepler-978,2016,2.99,,,286.7107166,43.0433585,FALSE
Kepler-979 b,Kepler-979,2016,2.72,,,300.3712023,46.4081872,FALSE
Kepler-98 b,Kepler-98,2014,1.99,,3.55,285.6616933,37.9645672,FALSE
Kepler-980 b,Kepler-980,2016,2.67,,,294.6129869,45.060174,FALSE
Kepler-981 b,Kepler-981,2016,2.31,,,289.2489051,47.6501141,FALSE
Kepler-982 b,Kepler-982,2016,2.25,,,288.4176803,46.5904531,FALSE
Kepler-983 b,Kepler-983,2016,2.36,,,285.1042243,45.0080745,FALSE
Kepler-984 b,Kepler-984,2016,2.12,,,296.9588566,46.3940661,FALSE
Kepler-985 b,Kepler-985,2016,2.98,,,290.144339,44.0498808,FALSE
Kepler-986 b,Kepler-986,2016,2.36,,,293.0940391,42.8964457,FALSE
Kepler-987 b,Kepler-987,2016,3.26,,,289.4110582,46.1308443,FALSE
Kepler-988 b,Kepler-988,2016,2.07,,,290.7082585,42.2372245,FALSE
Kepler-989 b,Kepler-989,2016,2.21,,,281.5827983,47.2334674,FALSE
Kepler-99 b,Kepler-99,2014,1.48,,6.15,297.3539994,41.3000452,FALSE
Kepler-990 b,Kepler-990,2016,2.6,,,297.9381813,46.8813194,FALSE
Kepler-990 c,Kepler-990,2016,1.53,,,297.9381813,46.8813194,FALSE
Kepler-991 b,Kepler-991,2016,2.54,,,297.0905543,49.6264867,FALSE
Kepler-992 b,Kepler-992,2016,1.62,,,284.4304085,47.6416613,FALSE
Kepler-993 b,Kepler-993,2016,2.97,,,292.6141076,44.3946644,FALSE
Kepler-994 b,Kepler-994,2016,1.6,,,289.0720752,47.406918,FALSE
Kepler-995 b,Kepler-995,2016,2.7,,,284.6157154,39.130998,FALSE
Kepler-996 b,Kepler-996,2016,1.98,,,291.9127633,41.5335891,FALSE
Kepler-997 b,Kepler-997,2016,1.36,,,289.2333767,49.9388952,FALSE
Kepler-998 b,Kepler-998,2016,2.32,,,296.7541629,49.2087085,FALSE
Kepler-999 b,Kepler-999,2016,2.34,,,299.6604865,46.1984679,FALSE
L 168-9 b,L 168-9,2020,1.39,965,4.6,350.0285917,-60.0657292,FALSE
L 98-59 b,L 98-59,2019,0.8,610,1.01,124.5328604,-68.3144658,FALSE
L 98-59 c,L 98-59,2019,1.35,517,2.42,124.5328604,-68.3144658,FALSE
L 98-59 d,L 98-59,2019,1.57,409,2.31,124.5328604,-68.3144658,FALSE
LHS 1140 b,LHS 1140,2017,1.635,379,6.38,11.248632,-15.2741085,TRUE
LHS 1140 c,LHS 1140,2018,1.169,709,1.76,11.248632,-15.2741085,FALSE
LHS 1478 b,LHS 1478,2021,1.242,595,2.33,44.3388743,76.5514045,FALSE
LHS 1815 b,LHS 1815,2020,1.088,617,8.7,91.0899861,-55.3115376,FALSE
LHS 3844 b,LHS 3844,2019,1.303,805,,340.4962038,-69.1721081,FALSE
LP 714-47 b,LP 714-47,2020,4.7,700,30.8,64.1902212,-12.0848643,FALSE
LP 791-18 b,LP 791-18,2019,1.12,650,,165.6904843,-16.4064445,FALSE
LP 791-18 c,LP 791-18,2019,2.31,370,,165.6904843,-16.4064445,FALSE
LSPM J2116+0234 b,LSPM J2116+0234,2019,,,13.3,319.1147513,2.5807711,FALSE
LTT 1445 A b,LTT 1445 A,2019,1.38,433,2.2,45.4624781,-16.5944956,FALSE
LTT 3780 b,LTT 3780,2020,1.332,892,2.62,154.6449033,-11.717801,FALSE
LTT 3780 c,LTT 3780,2020,2.3,353,8.6,154.6449033,-11.717801,FALSE
LTT 9779 b,LTT 9779,2020,4.72,1978,29.32,358.6688767,-37.6282237,FALSE
LkCa 15 b,LkCa 15,2015,,,,69.8241791,22.3508662,FALSE
LkCa 15 c,LkCa 15,2015,,,,69.8241791,22.3508662,FALSE
Lupus-TR-3 b,Lupus-TR-3,2007,9.976,,257.431,232.5774696,-42.9799461,FALSE
MASCARA-1 b,MASCARA-1,2017,16.814,2570,1175.971,317.5515264,10.7388967,FALSE
MASCARA-4 b,MASCARA-4,2020,17.15,2100,985.273,147.5800667,-66.1139253,FALSE
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,2008,,,3.3,272.015825,-27.150075,FALSE
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,2008,,103,260,272.424917,-29.2241528,FALSE
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,2009,,,23.4,268.560542,-34.7780528,FALSE
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,2013,,,1300,269.706,-30.1969306,FALSE
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,2011,,,10.4,267.008125,-35.0054111,FALSE
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,2010,,,67.3,271.742208,-26.8196917,FALSE
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,2010,,,830,268.461625,-33.9903333,FALSE
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,2012,,,3500,272.547258,-26.5229319,FALSE
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,2018,,,170,271.95697,-25.3446388,FALSE
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,2013,,,9.2,269.496333,-30.715175,FALSE
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,2015,,,86,271.303917,-27.2932333,FALSE
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,2012,,,480,271.531006,-31.4544773,FALSE
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,2016,,,30,270.854,-29.2134167,FALSE
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,2014,,,17,270.097833,-31.2452583,FALSE
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,2018,,,18,268.867889,-29.1706657,FALSE
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,2012,,,1500,268.913958,-28.4768472,FALSE
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,2013,,,3690,271.223333,-27.2209444,FALSE
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,2017,,,2700,270.442963,-29.108778,FALSE
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,2017,,,6.7,268.143097,-32.0400925,FALSE
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,2014,,,871,270.985417,-29.5447222,FALSE
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,2016,,,3.24,272.019257,-29.7315826,FALSE
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,2018,,,33.7,271.9487,-28.1702785,FALSE
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,2017,,,890,271.473755,-27.7142868,FALSE
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,2018,,,200,268.742218,-29.7504635,FALSE
MOA-bin-1L b,MOA-bin-1L,2012,,,1200,261.7925,-29.7939722,FALSE
MOA-bin-29 b,MOA-bin-29,2019,,,190,269.3759583,-29.7365639,FALSE
MXB 1658-298 b,MXB 1658-298,2017,,,7532.571,255.5272522,-29.9455833,FALSE
NGC 2682 Sand 364 b,NGC 2682 Sand 364,2014,,,2126.2827,132.4866957,11.6924845,FALSE
NGC 2682 Sand 978 b,NGC 2682 Sand 978,2017,,,692.8694,132.8228085,11.7562959,FALSE
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,2014,,,101.7056,132.7533077,11.8146537,FALSE
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,2014,,,127.132,132.7531307,11.8865128,FALSE
NGC 2682 YBP 401 b,NGC 2682 YBP 401,2016,,,146.2018,132.8293081,11.6710271,FALSE
NGTS-1 b,NGTS-1,2017,14.908,790,258.07796,82.7142134,-36.6309812,FALSE
NGTS-10 b,NGTS-10,2020,13.507,1332,687.14846,91.8722801,-25.5948963,FALSE
NGTS-11 b,NGTS-11,2020,9.158,435,109.33352,23.5214497,-14.4191493,FALSE
NGTS-12 b,NGTS-12,2020,11.747,1257,66.10864,176.2499418,-35.640563,FALSE
NGTS-13 b,NGTS-13,2021,12.801,1605,1538.2972,176.2402326,-38.1397158,FALSE
NGTS-14 A b,NGTS-14 A,2021,4.977,1143,29.24036,328.5174799,-38.3774193,FALSE
NGTS-15 b,NGTS-15,2021,12.33,1146,238.68913,73.3553101,-32.8003484,FALSE
NGTS-16 b,NGTS-16,2021,14.572,1177,211.99155,58.2639299,-30.8046405,FALSE
NGTS-17 b,NGTS-17,2021,13.899,1457,242.8209,72.9005729,-34.2262128,FALSE
NGTS-18 b,NGTS-18,2021,13.563,1381,129.99182,180.5462193,-35.5486091,FALSE
NGTS-2 b,NGTS-2,2018,17.878,1468,235.1942,215.1227617,-31.2020698,FALSE
NGTS-3 A b,NGTS-3 A,2018,16.589,,756.4354,94.4447595,-35.706364,FALSE
NGTS-4 b,NGTS-4,2019,3.18,1650,20.6,89.5988945,-30.8117992,FALSE
NGTS-5 b,NGTS-5,2019,12.733,952,72.78307,221.0582692,5.6053735,FALSE
NGTS-6 b,NGTS-6,2019,14.863,1284,425.57437,75.795382,-30.3994612,FALSE
NGTS-8 b,NGTS-8,2019,12.218,1345,295.5819,328.9759206,-14.0684399,FALSE
NGTS-9 b,NGTS-9,2019,11.994,1448,921.707,141.9206435,-19.3476477,FALSE
NN Ser c,NN Ser,2010,,,2329.6,238.2337015,12.9120871,FALSE
NN Ser d,NN Ser,2010,,,731,238.2337015,12.9120871,FALSE
NSVS 14256825 b,NSVS 14256825,2019,,,4497.2945,305.001946,4.6323715,FALSE
NY Vir b,NY Vir,2011,,,845.4278,204.7005847,-2.0303873,FALSE
NY Vir c,NY Vir,2019,,,1760.7782,204.7005847,-2.0303873,FALSE
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,2004,,,830,271.318125,-28.895,FALSE
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,2005,,55,1200,267.540708,-34.6731944,FALSE
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,2006,,,14.1,271.522167,-30.7326389,FALSE
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,2005,,50,5.5,268.579958,-30.3773056,FALSE
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,2008,,,231,268.143792,-30.0877778,FALSE
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,2008,,,86,268.143792,-30.0877778,FALSE
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2016,,,80,271.351807,-26.4219437,FALSE
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,2009,,,20,269.108167,-32.2374167,FALSE
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,2014,,,57,267.540708,-34.6731944,FALSE
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,2014,,,1500,269.786708,-30.7594722,FALSE
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,2018,,,60,269.315735,-28.2338619,FALSE
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,2012,,,170,264.559083,-27.1361389,FALSE
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,2015,,,280,269.448833,-27.3945278,FALSE
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,2012,,,46.1,263.577917,-27.14275,FALSE
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,2012,,,270,263.577917,-27.14275,FALSE
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,2013,,,588,265.694875,-24.261,FALSE
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,2013,,,868,268.325708,-30.4711667,FALSE
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,2015,,,120,271.4905,-27.712,FALSE
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,2016,,,150,268.968292,-29.8185278,FALSE
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,2020,,,53.1,273.003083,-25.7116111,FALSE
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,2016,,,35,272.019257,-29.7315826,FALSE
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,2014,,,4100,268.0295,-31.6905833,FALSE
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,2017,,,92,269.764618,-28.4210281,FALSE
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2014,,,1.66,268.031208,-29.8461111,FALSE
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,2019,,,3020,268.88325,-29.2538333,FALSE
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,2017,,,200,268.126556,-30.2926941,FALSE
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,2018,,,860,268.409485,-28.8952713,FALSE
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,2015,,,160,270.621708,-28.39625,FALSE
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,2016,,,982,268.102081,-30.5483894,FALSE
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,2018,,,55.3,268.75238,-31.4690552,FALSE
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,2018,,,83.7,268.75238,-31.4690552,FALSE
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,2016,,,180,269.408997,-28.9631577,FALSE
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,2016,,,230,269.662537,-28.0316944,FALSE
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,2016,,,1100,270.184333,-28.6608889,FALSE
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,2016,,,21,268.75425,-29.0471111,FALSE
